index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
216	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.otlp.OtlpMetricsPropertiesTests	craton	on	0	PASS	0.602	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.otlp.O-147beb1cb0d6.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.otlp.O-147beb1cb0d6.err.log	
222	module/spring-boot-webtestclient	org.springframework.boot.webtestclient.autoconfigure.AutoConfigureWebTestClientIntegrationTests	craton	on	0	PASS	3.212	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.AutoConfigureWebTestCli-65e2f205ad98.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.AutoConfigureWebTestCli-65e2f205ad98.err.log	
223	module/spring-boot-webtestclient	org.springframework.boot.webtestclient.autoconfigure.WebTestClientAutoConfigurationTests	craton	on	0	PASS	5.018	11	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.WebTestClientAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-webtestclient.org.springframework.boot.webtestclient.autoconfigure.WebTestClientAutoConfigurationTests.err.log	
217	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.otlp.OtlpMetricsExportAutoConfigurationTests	craton	on	0	PASS	12.876	21	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.otlp.O-01a2497c6bfb.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.otlp.O-01a2497c6bfb.err.log	
218	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.prometheus.PrometheusPropertiesConfigAdapterTests	craton	on	0	PASS	0.603	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.promet-5787aa79ca77.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.promet-5787aa79ca77.err.log	
219	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.prometheus.PrometheusPropertiesTests	craton	on	0	PASS	0.603	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.promet-14b4fa5e9f8d.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.promet-14b4fa5e9f8d.err.log	
220	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.properties.PushRegistryPropertiesTests	craton	on	0	EMPTY	0.603	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.proper-226d879d4bd6.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.proper-226d879d4bd6.err.log	
221	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.properties.StepRegistryPropertiesConfigAdapterTests	craton	on	0	EMPTY	0.402	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.proper-35162bdb5848.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.proper-35162bdb5848.err.log	
222	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.properties.StepRegistryPropertiesTests	craton	on	0	EMPTY	0.602	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.proper-d8329aac96c5.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.proper-d8329aac96c5.err.log	
223	module/spring-boot-micrometer-metrics	org.springframework.boot.micrometer.metrics.autoconfigure.export.prometheus.PrometheusMetricsExportAutoConfigurationTests	craton	on	0	PASS	11.511	21	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.promet-3c54446ab844.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260802/all-jit/logs/module_spring-boot-micrometer-metrics.org.springframework.boot.micrometer.metrics.autoconfigure.export.promet-3c54446ab844.err.log	
