index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
1	core/spring-boot	org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrarTests	craton	on	0	PASS	30.161	6	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot.org.springframework.boot.context.properties.EnableConfigurationPro-189e011c281b.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot.org.springframework.boot.context.properties.EnableConfigurationPro-189e011c281b.err.log	
2	core/spring-boot	org.springframework.boot.context.properties.source.ConfigurationPropertySourcesTests	craton	on	0	PASS	1686.518	11	0	0	1	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot.org.springframework.boot.context.properties.source.ConfigurationPr-0cafefdd955e.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot.org.springframework.boot.context.properties.source.ConfigurationPr-0cafefdd955e.err.log	
3	core/spring-boot-autoconfigure	org.springframework.boot.autoconfigure.ssl.CertificateMatcherTests	craton	on	0	PASS	22.545	24	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot-autoconfigure.org.springframework.boot.autoconfigure.ssl.Certifica-667591a2ca66.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot-autoconfigure.org.springframework.boot.autoconfigure.ssl.Certifica-667591a2ca66.err.log	
4	core/spring-boot-testcontainers	org.springframework.boot.testcontainers.lifecycle.TestcontainersLifecycleApplicationContextInitializerTests	craton	on	0	PASS	19.249	10	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot-testcontainers.org.springframework.boot.testcontainers.lifecycle.T-e98cc55a434b.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot-testcontainers.org.springframework.boot.testcontainers.lifecycle.T-e98cc55a434b.err.log	
5	core/spring-boot-testcontainers	org.springframework.boot.testcontainers.service.connection.ServiceConnectionContextCustomizerTests	craton	on	0	PASS	60.850	2	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot-testcontainers.org.springframework.boot.testcontainers.service.con-9bba1e8ad7e8.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\core_spring-boot-testcontainers.org.springframework.boot.testcontainers.service.con-9bba1e8ad7e8.err.log	
6	loader/spring-boot-loader	org.springframework.boot.loader.net.protocol.jar.JarUrlConnectionTests	craton	on	0	PASS	17.986	47	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\loader_spring-boot-loader.org.springframework.boot.loader.net.protocol.jar.JarUrlConnectionTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\loader_spring-boot-loader.org.springframework.boot.loader.net.protocol.jar.JarUrlConnectionTests.err.log	
7	loader/spring-boot-loader	org.springframework.boot.loader.zip.ZipContentTests	craton	on	0	PASS	310.534	29	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\loader_spring-boot-loader.org.springframework.boot.loader.zip.ZipContentTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-nonpassed-20260806-s1\all-jit\logs\loader_spring-boot-loader.org.springframework.boot.loader.zip.ZipContentTests.err.log	
