org.h2.test.store.TestMVStoreBenchmark	HANG
org.h2.test.store.TestMVStoreCachePerformance	HANG
org.h2.test.store.TestMVStoreStopCompact	PASS
org.h2.test.store.TestMVStoreTool	HANG
org.h2.test.store.TestMVTableEngine	PASS
org.h2.test.store.TestObjectDataType	PASS
org.h2.test.store.TestRandomMapOps	HANG
org.h2.test.store.TestShardedMap	PASS
org.h2.test.store.TestSpinLock	PASS
org.h2.test.store.TestStreamStore	PASS
org.h2.test.store.TestTransactionStore	PASS
org.h2.test.synth.TestBtreeIndex	HANG
org.h2.test.synth.TestConcurrentUpdate	HANG
org.h2.test.synth.TestCrashAPI	HANG
org.h2.test.synth.TestDiskFull	PASS
org.h2.test.synth.TestFuzzOptimizations	HANG
org.h2.test.synth.TestJoin	FAIL
org.h2.test.synth.TestKill	HANG
org.h2.test.synth.TestKillRestart	HANG
org.h2.test.synth.TestKillRestartMulti	HANG
org.h2.test.synth.TestLimit	HANG
org.h2.test.synth.TestMultiThreaded	HANG
org.h2.test.synth.TestNestedJoins	HANG
org.h2.test.synth.TestOuterJoins	PASS
org.h2.test.synth.TestPowerOffFs	HANG
org.h2.test.synth.TestPowerOffFs2	HANG
org.h2.test.synth.TestRandomCompare	HANG
org.h2.test.synth.TestRandomSQL	PASS
org.h2.test.synth.TestReleaseSelectLock	HANG
org.h2.test.synth.TestSimpleIndex	HANG
org.h2.test.synth.TestThreads	HANG
org.h2.test.synth.TestTimer	FAIL
org.h2.test.synth.sql.TestSynth	FAIL
org.h2.test.synth.thread.TestMulti	FAIL
org.h2.test.unit.TestAnsCompression	PASS
org.h2.test.unit.TestAutoReconnect	HANG
org.h2.test.unit.TestBinaryArithmeticStream	PASS
org.h2.test.unit.TestBinaryOperation	PASS
org.h2.test.unit.TestBitStream	HANG
org.h2.test.unit.TestBnf	HANG
org.h2.test.unit.TestCache	HANG
org.h2.test.unit.TestCharsetCollator	PASS
org.h2.test.unit.TestClassLoaderLeak	FAIL
org.h2.test.unit.TestCollation	PASS
org.h2.test.unit.TestCompress	HANG
org.h2.test.unit.TestConcurrentJdbc	PASS
org.h2.test.unit.TestConnectionInfo	PASS
org.h2.test.unit.TestDate	HANG
org.h2.test.unit.TestDateIso8601	PASS
org.h2.test.unit.TestDateTimeTemplate	PASS
org.h2.test.unit.TestDateTimeUtils	HANG
org.h2.test.unit.TestDbException	PASS
org.h2.test.unit.TestExit	HANG
org.h2.test.unit.TestFile	HANG
org.h2.test.unit.TestFileLock	FAIL
org.h2.test.unit.TestFileLockProcess	HANG
org.h2.test.unit.TestFileSystem	HANG
org.h2.test.unit.TestFtp	PASS
org.h2.test.unit.TestGeometryUtils	HANG
org.h2.test.unit.TestIntArray	PASS
org.h2.test.unit.TestIntPerfectHash	PASS
org.h2.test.unit.TestInterval	PASS
org.h2.test.unit.TestJakartaServlet	HANG
org.h2.test.unit.TestJmx	PASS
org.h2.test.unit.TestJsonUtils	HANG
org.h2.test.unit.TestKeywords	HANG
org.h2.test.unit.TestLocale	PASS
org.h2.test.unit.TestMVTempResult	PASS
org.h2.test.unit.TestMathUtils	PASS
org.h2.test.unit.TestMemoryEstimator	PASS
org.h2.test.unit.TestMemoryUnmapper	HANG
org.h2.test.unit.TestMode	PASS
org.h2.test.unit.TestMultiThreadedKernel	PASS
org.h2.test.unit.TestNetUtils	PASS
org.h2.test.unit.TestObjectDeserialization	PASS
org.h2.test.unit.TestOverflow	PASS
org.h2.test.unit.TestPageStoreCoverage	PASS
org.h2.test.unit.TestPattern	PASS
org.h2.test.unit.TestPerfectHash	HANG
org.h2.test.unit.TestPgServer	FAIL
org.h2.test.unit.TestRecovery	PASS
org.h2.test.unit.TestReopen	PASS
org.h2.test.unit.TestSampleApps	HANG
org.h2.test.unit.TestScriptReader	PASS
org.h2.test.unit.TestSecurity	PASS
org.h2.test.unit.TestServlet	PASS
org.h2.test.unit.TestShell	HANG
org.h2.test.unit.TestSort	PASS
org.h2.test.unit.TestStreams	PASS
org.h2.test.unit.TestStringCache	HANG
org.h2.test.unit.TestStringUtils	PASS
org.h2.test.unit.TestTimeStampWithTimeZone	FAIL
org.h2.test.unit.TestTools	HANG
org.h2.test.unit.TestTraceSystem	PASS
org.h2.test.unit.TestUpgrade	PASS
org.h2.test.unit.TestUtils	PASS
org.h2.test.unit.TestValue	PASS
org.h2.test.unit.TestValueMemory	PASS
