index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
1	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.jsontest.JacksonAutoConfigureJsonIntegrationTests	craton	on	0	PASS	5.287	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.JacksonAutoConfigureJso-3a66b158738f.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.JacksonAutoConfigureJso-3a66b158738f.err.log	
2	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.JacksonTesterAutoConfigurationTests	craton	on	0	PASS	7.027	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.JacksonTesterAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.JacksonTesterAutoConfigurationTests.err.log	
3	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.jsontest.JsonTestWithAutoConfigureJsonTestersTests	craton	on	0	PASS	7.858	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.JsonTestWithAutoConfigu-6e64ae07c860.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.JsonTestWithAutoConfigu-6e64ae07c860.err.log	
4	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.jsontest.JsonTestIntegrationTests	craton	on	0	PASS	10.763	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.JsonTestIntegrationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.JsonTestIntegrationTests.err.log	
5	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.SpringBeanHandlerInstantiatorTests	craton	on	0	PASS	1.609	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.SpringBeanHandlerInstantiatorTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.SpringBeanHandlerInstantiatorTests.err.log	
6	module/spring-boot-jackson	org.springframework.boot.jackson.JacksonComponentModuleTests	craton	on	0	PASS	3.422	9	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.JacksonComponentModuleTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.JacksonComponentModuleTests.err.log	
7	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.jsontest.SpringBootTestWithAutoConfigureJsonTestersTests	craton	on	0	PASS	9.748	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.SpringBootTestWithAutoC-65c47e7688a0.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.jsontest.SpringBootTestWithAutoC-65c47e7688a0.err.log	
8	module/spring-boot-jackson	org.springframework.boot.jackson.JacksonMixinModuleTests	craton	on	0	PASS	1.612	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.JacksonMixinModuleTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.JacksonMixinModuleTests.err.log	
9	module/spring-boot-jackson	org.springframework.boot.jackson.ObjectValueDeserializerTests	craton	on	0	PASS	8.854	18	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.ObjectValueDeserializerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.ObjectValueDeserializerTests.err.log	
10	module/spring-boot-jackson	org.springframework.boot.jackson.ObjectValueSerializerTests	craton	on	0	PASS	0.806	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.ObjectValueSerializerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.ObjectValueSerializerTests.err.log	
11	module/spring-boot-jackson	org.springframework.boot.jackson.JacksonMixinModuleEntriesBeanRegistrationAotProcessorTests	craton	on	0	PASS	25.051	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.JacksonMixinModuleEntriesBeanRegistrationAotProcessorTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson.org.springframework.boot.jackson.JacksonMixinModuleEntriesBeanRegistrationAotProcessorTests.err.log	
12	module/spring-boot-jackson2	org.springframework.boot.jackson2.AutoConfigureJsonTests	craton	on	0	PASS	3.221	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson2.org.springframework.boot.jackson2.AutoConfigureJsonTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson2.org.springframework.boot.jackson2.AutoConfigureJsonTests.err.log	
13	module/spring-boot-jackson2	org.springframework.boot.jackson2.JsonComponentModuleTests	craton	on	0	PASS	3.020	9	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson2.org.springframework.boot.jackson2.JsonComponentModuleTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s6/all-jit/logs/module_spring-boot-jackson2.org.springframework.boot.jackson2.JsonComponentModuleTests.err.log	
