index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
1	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.OperationResponseBodyTests	craton	on	0	PASS	0.643	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.OperationResponseBodyTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.OperationResponseBodyTests.err.log	
2	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.ProducibleOperationArgumentResolverTests	craton	on	0	PASS	0.958	10	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.ProducibleOperationArgumentResolverTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.ProducibleOperationArgumentResolverTests.err.log	
3	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.SanitizableDataTests	craton	on	0	PASS	1.058	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.SanitizableDataTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.SanitizableDataTests.err.log	
4	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.SanitizerTests	craton	on	0	PASS	0.820	7	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.SanitizerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.SanitizerTests.err.log	
5	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.SanitizingFunctionTests	craton	on	0	PASS	1.644	25	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.SanitizingFunctionTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.SanitizingFunctionTests.err.log	
6	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.ShowTests	craton	on	0	PASS	3.738	9	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.ShowTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.ShowTests.err.log	
7	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactoryTests	craton	on	0	PASS	1.214	4	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactoryTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.annotation.RequestPredicateFactoryTests.err.log	
8	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscovererTests	craton	on	0	PASS	4.359	8	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscovererTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.annotation.ControllerEndpointDiscovererTests.err.log	
9	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.web.annotation.ServletEndpointDiscovererTests	craton	on	0	PASS	2.879	9	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.annotation.ServletEndpointDiscovererTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.annotation.ServletEndpointDiscovererTests.err.log	
10	module/spring-boot-actuator	org.springframework.boot.actuate.endpoint.web.EndpointLinksResolverTests	craton	on	0	PASS	3.429	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.EndpointLinksResolverTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s4/all-jit/logs/module_spring-boot-actuator.org.springframework.boot.actuate.endpoint.web.EndpointLinksResolverTests.err.log	
