index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
23	module/spring-boot-grpc-server	org.springframework.boot.grpc.server.autoconfigure.PropertiesServerBuilderCustomizerTests	craton	on	0	PASS	9.910	3	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-grpc-server.org.springframework.boot.grpc.server.autoconfigure.Properti-d9ee4caddff6.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-grpc-server.org.springframework.boot.grpc.server.autoconfigure.Properti-d9ee4caddff6.err.log	
24	module/spring-boot-hazelcast	org.springframework.boot.hazelcast.autoconfigure.HazelcastAutoConfigurationServerTests	craton	on	0	PASS	299.633	20	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-hazelcast.org.springframework.boot.hazelcast.autoconfigure.HazelcastAut-813ae134e663.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-hazelcast.org.springframework.boot.hazelcast.autoconfigure.HazelcastAut-813ae134e663.err.log	
25	module/spring-boot-http-client	org.springframework.boot.http.client.SimpleClientHttpRequestFactoryBuilderTests	craton	on	1	FAIL	8.451	19	2	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-http-client.org.springframework.boot.http.client.SimpleClientHttpReques-272f773888aa.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-http-client.org.springframework.boot.http.client.SimpleClientHttpReques-272f773888aa.err.log	    => javax.net.ssl.SSLPeerUnverifiedException: Certificate for <localhost> does not match the installed HostnameVerifier 
26	module/spring-boot-integration	org.springframework.boot.integration.actuate.endpoint.IntegrationGraphEndpointWebIntegrationTests	craton	on	1	FAIL	116.771	6	3	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-integration.org.springframework.boot.integration.actuate.endpoint.Integ-cf6a6f777358.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-integration.org.springframework.boot.integration.actuate.endpoint.Integ-cf6a6f777358.err.log	17:23:05.101 [main] INFO org.springframework.integration.config.DefaultConfiguringBeanFactoryPostProcessor -- No bean named 'errorChannel' has been explicitly defined. Therefore, a
27	module/spring-boot-integration	org.springframework.boot.integration.autoconfigure.IntegrationAutoConfigurationTests	craton	on	TIMEOUT	HANG	300.012	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-integration.org.springframework.boot.integration.autoconfigure.Integrat-9d4bdd63bbf0.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-integration.org.springframework.boot.integration.autoconfigure.Integrat-9d4bdd63bbf0.err.log	17:25:03.634 [main] INFO org.springframework.integration.config.DefaultConfiguringBeanFactoryPostProcessor -- No bean named 'errorChannel' has been explicitly defined. Therefore, a
28	module/spring-boot-jackson	org.springframework.boot.jackson.autoconfigure.JacksonAutoConfigurationTests	craton	on	TIMEOUT	HANG	300.103	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.JacksonAutoConfigurationTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jackson.org.springframework.boot.jackson.autoconfigure.JacksonAutoConfigurationTests.err.log	
29	module/spring-boot-hibernate	org.springframework.boot.hibernate.autoconfigure.HibernateJpaAutoConfigurationTests	craton	on	1	FAIL	1088.953	70	1	0	3	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-hibernate.org.springframework.boot.hibernate.autoconfigure.HibernateJpa-100579f7d4ad.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-hibernate.org.springframework.boot.hibernate.autoconfigure.HibernateJpa-100579f7d4ad.err.log	17:38:10.521 [main] WARN org.springframework.context.annotation.AnnotationConfigApplicationContext -- Exception encountered during context initialization - cancelling refresh attem
30	module/spring-boot-jetty	org.springframework.boot.jetty.servlet.JettyServletWebServerFactoryTests	craton	on	TIMEOUT	HANG	300.178	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jetty.org.springframework.boot.jetty.servlet.JettyServletWebServerFactoryTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jetty.org.springframework.boot.jetty.servlet.JettyServletWebServerFactoryTests.err.log	java.lang.RuntimeException: Planned 
31	module/spring-boot-jooq	org.springframework.boot.jooq.autoconfigure.JooqAutoConfigurationTests	craton	on	TIMEOUT	HANG	300.058	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq.org.springframework.boot.jooq.autoconfigure.JooqAutoConfigurationTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq.org.springframework.boot.jooq.autoconfigure.JooqAutoConfigurationTests.err.log	18:01:45.928 [main] WARN org.springframework.context.annotation.AnnotationConfigApplicationContext -- Exception encountered during context initialization - cancelling refresh attem
32	module/spring-boot-jooq	org.springframework.boot.jooq.autoconfigure.JooqFlywayDatabaseInitializationTests	craton	on	TIMEOUT	HANG	300.034	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq.org.springframework.boot.jooq.autoconfigure.JooqFlywayDatabaseInit-7d25aa20c090.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq.org.springframework.boot.jooq.autoconfigure.JooqFlywayDatabaseInit-7d25aa20c090.err.log	
33	module/spring-boot-jooq-test	org.springframework.boot.jooq.test.autoconfigure.JooqTestIntegrationTests	craton	on	TIMEOUT	HANG	300.131	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq-test.org.springframework.boot.jooq.test.autoconfigure.JooqTestIntegrationTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq-test.org.springframework.boot.jooq.test.autoconfigure.JooqTestIntegrationTests.err.log	
34	module/spring-boot-jooq-test	org.springframework.boot.jooq.test.autoconfigure.JooqTestPropertiesIntegrationTests	craton	on	TIMEOUT	HANG	300.090	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq-test.org.springframework.boot.jooq.test.autoconfigure.JooqTestProp-12a195b471ea.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq-test.org.springframework.boot.jooq.test.autoconfigure.JooqTestProp-12a195b471ea.err.log	
35	module/spring-boot-ldap	org.springframework.boot.ldap.autoconfigure.embedded.EmbeddedLdapAutoConfigurationTests	craton	on	1	FAIL	63.685	17	1	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-ldap.org.springframework.boot.ldap.autoconfigure.embedded.EmbeddedLdapA-3c6a8c4df0c6.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-ldap.org.springframework.boot.ldap.autoconfigure.embedded.EmbeddedLdapA-3c6a8c4df0c6.err.log	18:18:27.163 [main] WARN org.springframework.context.annotation.AnnotationConfigApplicationContext -- Exception encountered during context initialization - cancelling refresh attem
36	module/spring-boot-jooq-test	org.springframework.boot.jooq.test.autoconfigure.JooqTestWithAutoConfigureTestDatabaseIntegrationTests	craton	on	TIMEOUT	HANG	300.078	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq-test.org.springframework.boot.jooq.test.autoconfigure.JooqTestWith-53bf83635bcb.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-jooq-test.org.springframework.boot.jooq.test.autoconfigure.JooqTestWith-53bf83635bcb.err.log	
37	module/spring-boot-neo4j	org.springframework.boot.neo4j.autoconfigure.Neo4jAutoConfigurationTests	craton	on	0	PASS	22.044	36	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-neo4j.org.springframework.boot.neo4j.autoconfigure.Neo4jAutoConfigurationTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-neo4j.org.springframework.boot.neo4j.autoconfigure.Neo4jAutoConfigurationTests.err.log	
38	module/spring-boot-pulsar	org.springframework.boot.pulsar.autoconfigure.PulsarAutoConfigurationTests	craton	on	TIMEOUT	HANG	300.193	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-pulsar.org.springframework.boot.pulsar.autoconfigure.PulsarAutoConfigurationTests.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-pulsar.org.springframework.boot.pulsar.autoconfigure.PulsarAutoConfigurationTests.err.log	
39	module/spring-boot-quartz	org.springframework.boot.quartz.actuate.endpoint.QuartzEndpointWebIntegrationTests	craton	on	TIMEOUT	HANG	300.125	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-quartz.org.springframework.boot.quartz.actuate.endpoint.QuartzEndpointW-e3de43e38499.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-quartz.org.springframework.boot.quartz.actuate.endpoint.QuartzEndpointW-e3de43e38499.err.log	18:30:09.930 [main] INFO org.springframework.validation.beanvalidation.OptionalValidatorFactoryBean -- Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFou
40	module/spring-boot-security	org.springframework.boot.security.autoconfigure.actuate.web.servlet.ManagementWebSecurityAutoConfigurationTests	craton	on	TIMEOUT	HANG	300.181	0	0	0	0	0	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-security.org.springframework.boot.security.autoconfigure.actuate.web.se-f4cd03f47d82.out.log	C:\craton\CratonVM-spring-boot-residual-20260728\apps\spring-boot-suite-runner\.suite\results\craton-rerun-20260731\all-jit\logs\module_spring-boot-security.org.springframework.boot.security.autoconfigure.actuate.web.se-f4cd03f47d82.err.log	18:34:55.604 [main] INFO org.springframework.validation.beanvalidation.OptionalValidatorFactoryBean -- Failed to set up a Bean Validation provider: jakarta.validation.NoProviderFou
