index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
11	module/spring-boot-servlet	org.springframework.boot.servlet.actuate.web.mappings.ServletsMappingDescriptionProviderTests	craton	on	0	PASS	0.619	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.actuate.web.mappings.ServletsMappingDescriptio-b43467648680.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.actuate.web.mappings.ServletsMappingDescriptio-b43467648680.err.log	
12	module/spring-boot-servlet	org.springframework.boot.servlet.autoconfigure.actuate.web.exchanges.ServletHttpExchangesAutoConfigurationTests	craton	on	0	PASS	2.234	4	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.exchanges.ServletHtt-e772cf64eb55.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.exchanges.ServletHtt-e772cf64eb55.err.log	
13	module/spring-boot-servlet	org.springframework.boot.servlet.autoconfigure.actuate.web.mappings.ServletMappingsAutoConfigurationTests	craton	on	0	PASS	1.849	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.mappings.ServletMapp-9a98d416a15a.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.mappings.ServletMapp-9a98d416a15a.err.log	
14	module/spring-boot-servlet	org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementChildContextConfigurationTests	craton	on	0	PASS	1.223	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementChi-47a9e3e0d252.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementChi-47a9e3e0d252.err.log	
15	module/spring-boot-servlet	org.springframework.boot.servlet.autoconfigure.HttpEncodingAutoConfigurationTests	craton	on	0	PASS	4.238	9	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.HttpEncodingAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.HttpEncodingAutoConfigurationTests.err.log	
16	module/spring-boot-servlet	org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementContextAutoConfigurationIntegrationTests	craton	on	0	PASS	19.593	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementCon-74666079edd6.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.actuate.web.ServletManagementCon-74666079edd6.err.log	
17	module/spring-boot-servlet	org.springframework.boot.servlet.filter.OrderedFilterOrderingTests	craton	on	0	PASS	0.604	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.filter.OrderedFilterOrderingTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.filter.OrderedFilterOrderingTests.err.log	
18	module/spring-boot-servlet	org.springframework.boot.servlet.MultipartConfigFactoryTests	craton	on	0	PASS	0.603	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.MultipartConfigFactoryTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.MultipartConfigFactoryTests.err.log	
19	module/spring-boot-session	org.springframework.boot.session.actuate.endpoint.ReactiveSessionsEndpointTests	craton	on	0	PASS	2.416	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.ReactiveSessionsEndpointTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.ReactiveSessionsEndpointTests.err.log	
20	module/spring-boot-session	org.springframework.boot.session.actuate.endpoint.ReactiveSessionsEndpointWebIntegrationTests	craton	on	0	PASS	21.529	6	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.ReactiveSessionsEndpointWebIn-66556db1fa1d.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.ReactiveSessionsEndpointWebIn-66556db1fa1d.err.log	
21	module/spring-boot-servlet	org.springframework.boot.servlet.autoconfigure.MultipartAutoConfigurationTests	craton	on	0	PASS	40.351	12	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.MultipartAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-servlet.org.springframework.boot.servlet.autoconfigure.MultipartAutoConfigurationTests.err.log	
22	module/spring-boot-session	org.springframework.boot.session.actuate.endpoint.SessionsEndpointTests	craton	on	0	PASS	2.430	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.SessionsEndpointTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.SessionsEndpointTests.err.log	
23	module/spring-boot-session	org.springframework.boot.session.autoconfigure.SessionAutoConfigurationEarlyInitializationIntegrationTests	craton	on	0	PASS	3.824	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionAutoConfigurationEarlyIni-f4db24bfff8d.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionAutoConfigurationEarlyIni-f4db24bfff8d.err.log	
24	module/spring-boot-session	org.springframework.boot.session.autoconfigure.SessionAutoConfigurationTests	craton	on	0	PASS	18.306	15	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionAutoConfigurationTests.err.log	
25	module/spring-boot-session	org.springframework.boot.session.autoconfigure.SessionAutoConfigurationWithoutSecurityTests	craton	on	0	PASS	3.620	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionAutoConfigurationWithoutSecurityTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionAutoConfigurationWithoutSecurityTests.err.log	
26	module/spring-boot-session	org.springframework.boot.session.autoconfigure.SessionPropertiesTests	craton	on	0	PASS	1.612	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionPropertiesTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionPropertiesTests.err.log	
27	module/spring-boot-session	org.springframework.boot.session.autoconfigure.SessionsEndpointAutoConfigurationTests	craton	on	0	PASS	6.433	8	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionsEndpointAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.autoconfigure.SessionsEndpointAutoConfigurationTests.err.log	
28	module/spring-boot-session	org.springframework.boot.session.actuate.endpoint.SessionsEndpointWebIntegrationTests	craton	on	0	PASS	45.387	10	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.SessionsEndpointWebIntegrationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session.org.springframework.boot.session.actuate.endpoint.SessionsEndpointWebIntegrationTests.err.log	
29	module/spring-boot-session-jdbc	org.springframework.boot.session.jdbc.autoconfigure.JdbcSessionDataSourceScriptDatabaseInitializerTests	craton	on	0	PASS	2.013	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session-jdbc.org.springframework.boot.session.jdbc.autoconfigure.JdbcSessionDataSourceS-6958238aee60.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session-jdbc.org.springframework.boot.session.jdbc.autoconfigure.JdbcSessionDataSourceS-6958238aee60.err.log	
30	module/spring-boot-sql	org.springframework.boot.sql.autoconfigure.init.OnDatabaseInitializationConditionTests	craton	on	0	PASS	2.820	8	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-sql.org.springframework.boot.sql.autoconfigure.init.OnDatabaseInitializationConditionTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-sql.org.springframework.boot.sql.autoconfigure.init.OnDatabaseInitializationConditionTests.err.log	
31	module/spring-boot-sql	org.springframework.boot.sql.autoconfigure.init.SqlInitializationScriptsRuntimeHintsTests	craton	on	0	PASS	0.604	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-sql.org.springframework.boot.sql.autoconfigure.init.SqlInitializationScriptsRuntimeHintsTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-sql.org.springframework.boot.sql.autoconfigure.init.SqlInitializationScriptsRuntimeHintsTests.err.log	
32	module/spring-boot-sql	org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurerTests	craton	on	0	PASS	2.821	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-sql.org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-sql.org.springframework.boot.sql.init.dependency.DatabaseInitializationDependencyConfigurerTests.err.log	
33	module/spring-boot-session-jdbc	org.springframework.boot.session.jdbc.autoconfigure.JdbcSessionAutoConfigurationTests	craton	on	0	PASS	61.961	16	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session-jdbc.org.springframework.boot.session.jdbc.autoconfigure.JdbcSessionAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-session-jdbc.org.springframework.boot.session.jdbc.autoconfigure.JdbcSessionAutoConfigurationTests.err.log	
34	module/spring-boot-thymeleaf	org.springframework.boot.thymeleaf.autoconfigure.ThymeleafReactiveAutoConfigurationTests	craton	on	0	PASS	50.180	21	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafReactiveAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafReactiveAutoConfigurationTests.err.log	
35	module/spring-boot-thymeleaf	org.springframework.boot.thymeleaf.autoconfigure.ThymeleafTemplateAvailabilityProviderTests	craton	on	0	PASS	1.005	4	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafTemplateAvailabilit-b7035ac94f3a.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafTemplateAvailabilit-b7035ac94f3a.err.log	
36	module/spring-boot-thymeleaf	org.springframework.boot.thymeleaf.autoconfigure.ThymeleafWebMvcTestIntegrationTests	craton	on	0	PASS	11.483	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafWebMvcTestIntegrationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafWebMvcTestIntegrationTests.err.log	
37	module/spring-boot-thymeleaf	org.springframework.boot.thymeleaf.autoconfigure.webfluxtest.ThymeleafWebFluxTestIntegrationTests	craton	on	0	PASS	9.264	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.webfluxtest.ThymeleafWebFlux-7c4837eb3af6.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.webfluxtest.ThymeleafWebFlux-7c4837eb3af6.err.log	
38	module/spring-boot-thymeleaf	org.springframework.boot.thymeleaf.autoconfigure.webmvctest.ThymeleafWebMvcTestIntegrationTests	craton	on	0	PASS	12.097	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.webmvctest.ThymeleafWebMvcTe-77e7c2938d28.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.webmvctest.ThymeleafWebMvcTe-77e7c2938d28.err.log	
39	module/spring-boot-tomcat	org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatManagementServerPropertiesTests	craton	on	0	PASS	0.604	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatManagemen-1a0c8c6297fa.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.actuate.web.server.TomcatManagemen-1a0c8c6297fa.err.log	
40	module/spring-boot-tomcat	org.springframework.boot.tomcat.autoconfigure.AutoConfigureWebServerTomcatReactiveTests	craton	on	0	PASS	7.654	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.AutoConfigureWebServerTomcatReactiveTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.AutoConfigureWebServerTomcatReactiveTests.err.log	
41	module/spring-boot-tomcat	org.springframework.boot.tomcat.autoconfigure.AutoConfigureWebServerTomcatServletTests	craton	on	0	PASS	9.458	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.AutoConfigureWebServerTomcatServletTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.AutoConfigureWebServerTomcatServletTests.err.log	
42	module/spring-boot-thymeleaf	org.springframework.boot.thymeleaf.autoconfigure.ThymeleafServletAutoConfigurationTests	craton	on	0	PASS	63.059	27	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafServletAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-thymeleaf.org.springframework.boot.thymeleaf.autoconfigure.ThymeleafServletAutoConfigurationTests.err.log	
43	module/spring-boot-tomcat	org.springframework.boot.tomcat.autoconfigure.metrics.TomcatMetricsAutoConfigurationTests	craton	on	0	PASS	18.169	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.metrics.TomcatMetricsAutoConfigurationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.metrics.TomcatMetricsAutoConfigurationTests.err.log	
44	module/spring-boot-tomcat	org.springframework.boot.tomcat.autoconfigure.reactive.TomcatReactiveWebServerAutoConfigurationTests	craton	on	0	PASS	22.983	15	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.reactive.TomcatReactiveWebServerAu-c4defaa10ec6.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s8/all-jit/logs/module_spring-boot-tomcat.org.springframework.boot.tomcat.autoconfigure.reactive.TomcatReactiveWebServerAu-c4defaa10ec6.err.log	
