org.springframework.jmx.export.assembler.InterfaceBasedMBeanInfoAssemblerCustomTests	FAIL	13	7	6	3652
org.springframework.jmx.export.assembler.InterfaceBasedMBeanInfoAssemblerMappedTests	FAIL	17	11	6	2927
org.springframework.jmx.export.assembler.InterfaceBasedMBeanInfoAssemblerTests	FAIL	12	6	6	4354
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerComboTests	FAIL	14	8	6	2108
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerMappedTests	FAIL	14	8	6	3456
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerNotMappedTests	FAIL	14	8	6	3519
org.springframework.jmx.export.assembler.MethodExclusionMBeanInfoAssemblerTests	FAIL	14	8	6	4301
org.springframework.jmx.export.assembler.MethodNameBasedMBeanInfoAssemblerMappedTests	FAIL	15	9	6	4472
org.springframework.jmx.export.assembler.MethodNameBasedMBeanInfoAssemblerTests	FAIL	14	8	6	3119
org.springframework.jmx.export.assembler.ReflectiveAssemblerTests	FAIL	12	6	6	1796
org.springframework.jmx.export.naming.IdentityNamingStrategyTests	FAIL	1	0	1	40
org.springframework.jmx.export.naming.MetadataNamingStrategyTests	FAIL	6	0	6	131
org.springframework.jmx.support.JmxUtilsTests	FAIL	12	11	1	192
org.springframework.jmx.support.MBeanServerFactoryBeanTests	FAIL	7	5	2	146
org.springframework.jndi.JndiObjectFactoryBeanTests	FAIL	25	24	1	1366
org.springframework.messaging.simp.stomp.ReactorNettyStompBrokerRelayIntegrationTests	FAIL	7	0	7	622
org.springframework.messaging.simp.stomp.ReactorNettyTcpStompClientTests	FAIL	1	0	1	216
org.springframework.orm.jpa.support.PersistenceAnnotationBeanPostProcessorAotContributionTests	TIMEOUT	0	0	0	120000
org.springframework.orm.jpa.support.PersistenceInjectionTests	FAIL	27	26	1	2706
org.springframework.r2dbc.core.H2DatabaseClientContextIntegrationTests	FAIL	10	0	10	1074
org.springframework.resilience.RetryInterceptorTests	FAIL	21	20	1	3748
org.springframework.scheduling.annotation.AsyncExecutionTests	FAIL	18	16	2	11229
org.springframework.scheduling.annotation.EnableAsyncTests	FAIL	18	17	1	14467
org.springframework.scheduling.concurrent.ConcurrentTaskExecutorTests	FAIL	18	16	2	4648
org.springframework.scheduling.concurrent.DecoratedThreadPoolTaskExecutorTests	FAIL	14	12	2	4667
org.springframework.scheduling.concurrent.ThreadPoolTaskExecutorTests	FAIL	23	19	4	4861
org.springframework.scheduling.concurrent.ThreadPoolTaskSchedulerTests	FAIL	40	38	2	6048
org.springframework.scheduling.quartz.QuartzSupportTests	FAIL	17	8	1	5071
org.springframework.scripting.groovy.GroovyAspectTests	FAIL	4	3	1	5085
org.springframework.scripting.groovy.GroovyScriptFactoryTests	FAIL	38	28	10	53953
org.springframework.test.context.BootstrapUtilsTests	FAIL	23	22	1	766
org.springframework.test.context.aot.AotIntegrationTests	FAIL	4	0	2	59847
org.springframework.test.context.aot.TestClassScannerTests	TIMEOUT	0	0	0	120000
org.springframework.test.context.aot.TestContextAotGeneratorIntegrationTests	FAIL	4	0	4	16952
org.springframework.test.context.aot.samples.jdbc.SqlScriptsSpringJupiterTests	FAIL	1	0	1	1497
org.springframework.test.context.bean.override.convention.TestBeanByTypeLookupIntegrationTests	FAIL	4	1	3	523
org.springframework.test.context.bean.override.mockito.MockitoBeanByTypeLookupIntegrationTests	FAIL	5	3	2	6188
org.springframework.test.context.bean.override.mockito.constructor.MockitoBeanByTypeLookupForConstructorParametersIntegrationTests	FAIL	6	4	2	5994
org.springframework.test.context.config.interfaces.SqlConfigInterfaceTests	FAIL	1	0	1	1285
org.springframework.test.context.jdbc.AfterTestClassSqlScriptsTests	FAIL	4	0	4	1434
org.springframework.test.context.jdbc.BeforeTestClassSqlScriptsTests	FAIL	6	0	1	1840
org.springframework.test.context.jdbc.ComposedAnnotationSqlScriptsTests	FAIL	1	0	1	2544
org.springframework.test.context.jdbc.CustomScriptSyntaxSqlScriptsTests	FAIL	1	0	1	2997
org.springframework.test.context.jdbc.DataSourceOnlySqlScriptsTests	FAIL	2	0	2	2022
org.springframework.test.context.jdbc.DefaultScriptDetectionSqlScriptsTests	FAIL	2	0	2	2118
org.springframework.test.context.jdbc.GlobalCustomScriptSyntaxSqlScriptsTests	FAIL	1	0	1	2692
org.springframework.test.context.jdbc.InferredDataSourceSqlScriptsTests	FAIL	2	0	2	2147
org.springframework.test.context.jdbc.InferredDataSourceTransactionalSqlScriptsTests	FAIL	2	0	2	3555
org.springframework.test.context.jdbc.InfrastructureProxyTransactionalSqlScriptsTests	FAIL	1	0	1	911
org.springframework.test.context.jdbc.IsolatedTransactionModeSqlScriptsTests	FAIL	1	0	1	1443
org.springframework.test.context.jdbc.MetaAnnotationSqlScriptsTests	FAIL	2	0	2	152
org.springframework.test.context.jdbc.MultipleDataSourcesAndTransactionManagersSqlScriptsTests	FAIL	2	0	2	1301
org.springframework.test.context.jdbc.MultipleDataSourcesAndTransactionManagersTransactionalSqlScriptsTests	FAIL	2	0	2	1154
org.springframework.test.context.jdbc.NonTransactionalSqlScriptsTests	FAIL	2	0	2	941
org.springframework.test.context.jdbc.PopulatedSchemaTransactionalSqlScriptsTests	FAIL	1	0	1	1022
org.springframework.test.context.jdbc.PrimaryDataSourceTests	FAIL	1	0	1	919
org.springframework.test.context.jdbc.PropertyPlaceholderSqlScriptsTests	FAIL	2	0	2	2715
org.springframework.test.context.jdbc.RepeatableSqlAnnotationSqlScriptsChildTests	FAIL	2	0	2	1070
org.springframework.test.context.jdbc.RepeatableSqlAnnotationSqlScriptsParentTests	FAIL	2	0	2	163
org.springframework.test.context.jdbc.TransactionalAfterTestMethodSqlScriptsTests	FAIL	2	0	2	201
org.springframework.test.context.jdbc.TransactionalInlinedStatementsSqlScriptsTests	FAIL	2	0	2	1218
org.springframework.test.context.jdbc.TransactionalSqlScriptsTests	FAIL	4	0	4	355
org.springframework.test.context.jdbc.merging.ClassLevelMergeSqlMergeModeTests	FAIL	3	0	3	196
org.springframework.test.context.jdbc.merging.ClassLevelOverrideSqlMergeModeTests	FAIL	3	0	3	188
org.springframework.test.context.junit.jupiter.FailingBeforeAndAfterMethodsSpringExtensionTests	FAIL	9	7	2	2066
org.springframework.test.context.junit.jupiter.event.ParallelApplicationEventsIntegrationTests	FAIL	2	0	2	395
org.springframework.test.context.junit.jupiter.nested.SqlScriptNestedTests	FAIL	8	0	1	1266
org.springframework.test.context.junit.jupiter.nested.TransactionalNestedTests	FAIL	8	0	8	2219
org.springframework.test.context.junit.jupiter.parallel.ParallelExecutionSpringExtensionTests	TIMEOUT	0	0	0	120000
org.springframework.test.context.junit.jupiter.transaction.TimedTransactionalSpringExtensionTests	FAIL	1	0	1	1107
org.springframework.test.context.junit.jupiter.transaction.TransactionLifecycleMethodParameterInjectionTests	FAIL	1	0	2	2852
org.springframework.test.context.junit4.rules.ProgrammaticTxMgmtSpringRuleTests	FAIL	12	0	12	1610
org.springframework.test.context.junit4.rules.TransactionalSqlScriptsSpringRuleTests	FAIL	2	0	2	793
org.springframework.test.context.litemode.TransactionalAnnotatedConfigClassWithAtConfigurationTests	FAIL	2	0	2	1302
org.springframework.test.context.litemode.TransactionalAnnotatedConfigClassesWithoutAtConfigurationTests	FAIL	2	0	2	1186
org.springframework.test.context.orm.jpa.JpaEntityListenerTests	FAIL	4	0	4	2148
org.springframework.test.context.orm.jpa.JpaPersonRepositoryTests	FAIL	2	0	2	2528
org.springframework.test.context.testng.AnnotationConfigTransactionalTestNGSpringContextTests	FAIL	2	0	1	2634
org.springframework.test.context.testng.TestNGConcurrencyTests	FAIL	1	0	1	1613
org.springframework.test.context.testng.transaction.programmatic.ProgrammaticTxMgmtTestNGTests	FAIL	12	0	1	2889
