org.springframework.expression.spel.ConstructorInvocationTests	OK	7	7	0	418	OK	7	7	0	3007
org.springframework.expression.spel.EvaluationTests	OK	101	101	0	11165	OK	101	101	0	4383
org.springframework.expression.spel.LiteralTests	OK	17	17	0	279	OK	17	17	0	1284
org.springframework.expression.spel.OperatorTests	OK	33	33	0	1315	OK	33	33	0	414
org.springframework.expression.spel.ParsingTests	OK	80	80	0	1547	OK	80	80	0	582
org.springframework.expression.spel.SpelDocumentationTests	OK	46	46	0	1775	OK	46	46	0	275
org.springframework.expression.spel.SpelReproTests	OK	99	99	0	2795	OK	99	99	0	1757
org.springframework.expression.spel.VariableAndFunctionTests	OK	16	16	0	799	OK	16	16	0	310
org.springframework.expression.spel.ast.InlineCollectionTests	OK	18	18	0	321	OK	18	18	0	117
org.springframework.expression.spel.standard.SpelCompilerTests	OK	3	3	0	492	OK	3	3	0	2696
org.springframework.expression.spel.standard.SpelParserTests	OK	28	28	0	505	OK	28	28	0	123
org.springframework.http.MediaTypeTests	OK	28	28	0	515	OK	28	28	0	1222
org.springframework.http.client.JettyClientHttpRequestFactoryTests	OK	6	6	0	1128	OK	6	6	0	4277
org.springframework.http.client.SimpleClientHttpResponseTests	OK	5	5	0	3801	OK	5	5	0	2381
org.springframework.http.codec.multipart.DefaultPartHttpMessageReaderTests	OK	35	35	0	2108	OK	35	35	0	3348
org.springframework.http.codec.multipart.MultipartHttpMessageWriterTests	OK	6	6	0	6543	OK	6	6	0	3812
org.springframework.http.converter.BufferedImageHttpMessageConverterTests	OK	5	5	0	167	OK	5	5	0	269
org.springframework.http.converter.xml.MarshallingHttpMessageConverterTests	OK	8	8	0	664	OK	8	8	0	968
org.springframework.http.server.reactive.ServerHttpsRequestIntegrationTests	OK	1	1	0	4108	OK	1	1	0	4768
org.springframework.jdbc.config.InitializeDatabaseIntegrationTests	OK	7	7	0	6206	OK	7	7	0	6316
org.springframework.jdbc.config.JdbcNamespaceIntegrationTests	OK	16	14	0	11563	OK	16	14	0	7895
org.springframework.jdbc.core.JdbcTemplateTests	OK	56	56	0	18167	OK	56	56	0	7484
org.springframework.jdbc.core.namedparam.NamedParameterJdbcTemplateTests	OK	22	21	0	3951	OK	22	21	0	5564
org.springframework.jdbc.core.simple.JdbcClientNamedParameterTests	OK	14	14	0	5037	OK	14	14	0	3941
org.springframework.jdbc.datasource.DataSourceJtaTransactionTests	OK	28	28	0	1654	OK	28	28	0	3744
org.springframework.jdbc.datasource.DataSourceTransactionManagerTests	OK	55	55	0	2654	OK	55	55	0	657
org.springframework.jdbc.object.SqlQueryTests	OK	21	21	0	605	OK	21	21	0	1049
org.springframework.jdbc.support.JdbcTransactionManagerTests	OK	59	59	0	2327	OK	59	59	0	182
org.springframework.jdbc.support.incrementer.H2SequenceMaxValueIncrementerTests	OK	12	12	0	847	OK	12	12	0	570
org.springframework.jms.annotation.AnnotationDrivenNamespaceTests	OK	9	9	0	2803	OK	9	9	0	4726
org.springframework.jms.annotation.EnableJmsTests	OK	14	14	0	4849	OK	14	14	0	8185
org.springframework.jms.annotation.JmsListenerAnnotationBeanPostProcessorTests	OK	5	5	0	2419	OK	5	5	0	4415
org.springframework.jms.config.JmsListenerContainerFactoryIntegrationTests	OK	4	4	0	1488	OK	4	4	0	5586
org.springframework.jms.config.JmsListenerContainerFactoryTests	OK	6	6	0	864	OK	6	6	0	164
org.springframework.jms.config.JmsListenerEndpointRegistrarTests	OK	6	6	0	198	OK	6	6	0	45
org.springframework.jms.config.JmsListenerEndpointRegistryTests	OK	4	4	0	198	OK	4	4	0	28
org.springframework.jms.config.JmsListenerEndpointTests	OK	5	5	0	810	OK	5	5	0	879
org.springframework.jms.config.JmsNamespaceHandlerTests	OK	13	13	0	6073	OK	13	13	0	1061
org.springframework.jms.config.MethodJmsListenerEndpointTests	OK	27	27	0	4600	OK	27	27	0	975
org.springframework.jms.config.SimpleJmsListenerEndpointTests	OK	1	1	0	30	OK	1	1	0	15
org.springframework.jms.connection.ConnectionFactoriesRuntimeHintsTests	OK	1	1	0	67	OK	1	1	0	346
org.springframework.jms.connection.JmsTransactionManagerTests	OK	9	9	0	2766	OK	9	9	0	455
org.springframework.jms.connection.SingleConnectionFactoryTests	OK	19	19	0	3919	OK	19	19	0	914
org.springframework.jms.connection.UserCredentialsConnectionFactoryAdapterTests	OK	10	10	0	1324	OK	10	10	0	366
org.springframework.jms.core.JmsClientTests	OK	36	36	0	7006	OK	36	36	0	5803
org.springframework.jms.core.JmsMessagingTemplateTests	OK	63	63	0	4951	OK	63	63	0	2302
org.springframework.jms.core.JmsTemplateJtaTests	OK	52	52	0	4320	OK	52	52	0	673
org.springframework.jms.core.JmsTemplateTests	OK	52	52	0	4448	OK	52	52	0	1693
org.springframework.jms.core.support.JmsGatewaySupportTests	OK	2	2	0	43	OK	2	2	0	59
org.springframework.jms.listener.DefaultMessageListenerContainerTests	OK	9	9	0	1912	OK	9	9	0	375
org.springframework.jms.listener.MessageListenerContainerObservationTests	OK	6	6	0	4291	OK	6	6	0	5074
org.springframework.jms.listener.SimpleMessageListenerContainerTests	OK	14	14	0	1925	OK	14	14	0	1747
org.springframework.jms.listener.adapter.JmsResponseTests	OK	6	6	0	285	OK	6	6	0	317
org.springframework.jms.listener.adapter.MessageListenerAdapterTests	OK	19	19	0	5770	OK	19	19	0	458
org.springframework.jms.listener.adapter.MessagingMessageListenerAdapterIntegrationTests	OK	4	4	0	115	OK	4	4	0	21
org.springframework.jms.listener.adapter.MessagingMessageListenerAdapterTests	OK	19	19	0	1912	OK	19	19	0	1565
org.springframework.jms.listener.endpoint.DefaultJmsActivationSpecFactoryTests	OK	2	2	0	199	OK	2	2	0	51
org.springframework.jms.listener.endpoint.JmsActivationSpecConfigTests	OK	3	3	0	68	OK	3	3	0	13
org.springframework.jms.listener.endpoint.JmsMessageEndpointManagerTests	OK	9	9	0	119	OK	9	9	0	28
org.springframework.jms.support.JmsAccessorTests	OK	8	8	0	118	OK	8	8	0	58
org.springframework.jms.support.JmsMessageHeaderAccessorTests	OK	1	1	0	44	OK	1	1	0	49
org.springframework.jms.support.SimpleJmsHeaderMapperTests	OK	41	41	0	626	OK	41	41	0	111
org.springframework.jms.support.SimpleMessageConverterTests	OK	10	10	0	3588	OK	10	10	0	518
org.springframework.jms.support.converter.JacksonJsonMessageConverterTests	OK	19	19	0	1567	OK	19	19	0	565
org.springframework.jms.support.converter.MappingJackson2MessageConverterTests	OK	19	19	0	2566	OK	19	19	0	989
org.springframework.jms.support.converter.MarshallingMessageConverterTests	OK	4	4	0	2411	OK	4	4	0	223
org.springframework.jms.support.converter.MessagingMessageConverterTests	OK	3	3	0	810	OK	3	3	0	89
org.springframework.jms.support.destination.DynamicDestinationResolverTests	OK	4	4	0	1407	OK	4	4	0	5470
org.springframework.jms.support.destination.JmsDestinationAccessorTests	OK	2	2	0	59	OK	2	2	0	5189
org.springframework.jms.support.destination.JndiDestinationResolverTests	OK	4	4	0	251	OK	4	4	0	4256
org.springframework.jms.support.destination.SimpleDestinationResolverTests	OK	4	4	0	1310	OK	4	4	0	3664
org.springframework.mail.SimpleMailMessageTests	OK	10	10	0	939	OK	10	10	0	1453
org.springframework.mail.javamail.ConfigurableMimeFileTypeMapTests	OK	4	4	0	175	OK	4	4	0	94
org.springframework.mail.javamail.InternetAddressEditorTests	OK	7	7	0	95	OK	7	7	0	53
org.springframework.mail.javamail.JavaMailSenderTests	OK	20	20	0	1181	OK	20	20	0	934
org.springframework.messaging.converter.MarshallingMessageConverterTests	OK	4	4	0	343	OK	4	4	0	4878
org.springframework.messaging.rsocket.RSocketBufferLeakTests	OK	6	5	0	3163	OK	6	5	0	4892
org.springframework.messaging.rsocket.service.RSocketExchangeBeanRegistrationAotProcessorTests	OK	2	2	0	662	OK	2	2	0	3232
org.springframework.messaging.simp.broker.DefaultSubscriptionRegistryTests	OK	19	19	0	285	OK	19	19	0	4071
org.springframework.messaging.simp.stomp.BufferingStompDecoderTests	OK	11	11	0	167	OK	11	11	0	85
org.springframework.mock.web.MockHttpServletRequestTests	OK	76	76	0	1660	OK	76	76	0	2623
org.springframework.mock.web.MockHttpServletResponseTests	OK	68	68	0	1602	OK	68	68	0	3516
org.springframework.orm.jpa.ApplicationManagedEntityManagerIntegrationTests	OK	8	8	0	3805	OK	8	8	0	5372
org.springframework.orm.jpa.ContainerManagedEntityManagerIntegrationTests	OK	10	10	0	3708	OK	10	10	0	3593
org.springframework.orm.jpa.DefaultJpaDialectTests	OK	3	3	0	1853	OK	3	3	0	3990
org.springframework.orm.jpa.EntityManagerFactoryBeanSupportTests	OK	1	1	0	1006	OK	1	1	0	7479
org.springframework.orm.jpa.EntityManagerFactoryUtilsTests	OK	6	6	0	2129	OK	6	6	0	2190
org.springframework.orm.jpa.EntityManagerRuntimeHintsTests	OK	3	3	0	267	OK	3	3	0	123
org.springframework.orm.jpa.JpaTransactionManagerTests	OK	22	22	0	3649	OK	22	22	0	438
org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBeanTests	OK	11	11	0	2749	OK	11	11	0	1028
org.springframework.orm.jpa.LocalEntityManagerFactoryBeanTests	OK	6	6	0	1103	OK	6	6	0	131
org.springframework.orm.jpa.SharedEntityManagerCreatorTests	OK	13	13	0	4821	OK	13	13	0	2663
org.springframework.orm.jpa.eclipselink.EclipseLinkEntityManagerFactoryIntegrationTests	OK	20	20	0	3514	OK	20	20	0	3446
org.springframework.orm.jpa.eclipselink.EclipseLinkEntityManagerFactoryScanIntegrationTests	OK	20	20	0	5097	OK	20	20	0	5126
org.springframework.orm.jpa.eclipselink.EclipseLinkEntityManagerFactorySimpleIntegrationTests	OK	20	20	0	3733	OK	20	20	0	1402
org.springframework.orm.jpa.hibernate.HibernateEntityManagerFactoryIntegrationTests	OK	23	23	0	5561	OK	23	23	0	3173
org.springframework.orm.jpa.hibernate.HibernateEntityManagerFactoryScanIntegrationTests	OK	23	23	0	8955	OK	23	23	0	3514
org.springframework.orm.jpa.hibernate.HibernateEntityManagerFactorySimpleIntegrationTests	OK	23	23	0	6132	OK	23	23	0	4554
org.springframework.orm.jpa.hibernate.HibernateJpaDialectTests	OK	1	1	0	35	OK	1	1	0	125
org.springframework.orm.jpa.hibernate.HibernateMultiEntityManagerFactoryIntegrationTests	OK	19	19	0	5265	OK	19	19	0	434
org.springframework.orm.jpa.hibernate.HibernateNativeEntityManagerFactoryIntegrationTests	OK	23	23	0	4514	OK	23	23	0	1377
org.springframework.orm.jpa.hibernate.HibernateNativeEntityManagerFactorySpringBeanContainerIntegrationTests	OK	13	13	0	3843	OK	13	13	0	385
org.springframework.orm.jpa.persistenceunit.DefaultPersistenceUnitManagerTests	OK	2	2	0	135	OK	2	2	0	84
org.springframework.orm.jpa.persistenceunit.PersistenceManagedTypesBeanRegistrationAotProcessorTests	OK	2	2	0	22705	OK	2	2	0	2861
org.springframework.orm.jpa.persistenceunit.PersistenceManagedTypesScannerTests	OK	6	6	0	572	OK	6	6	0	460
org.springframework.orm.jpa.persistenceunit.PersistenceManagedTypesTests	OK	3	3	0	46	OK	3	3	0	15
org.springframework.orm.jpa.persistenceunit.PersistenceXmlParsingTests	OK	14	12	0	525	OK	14	12	0	185
org.springframework.orm.jpa.persistenceunit.SpringPersistenceUnitInfoRuntimeHintsTests	OK	1	1	0	119	OK	1	1	0	13
org.springframework.orm.jpa.support.InjectionCodeGeneratorTests	OK	10	10	0	96635	OK	10	10	0	7434
org.springframework.orm.jpa.support.OpenEntityManagerInViewTests	OK	6	6	0	2145	OK	6	6	0	491
org.springframework.orm.jpa.support.PersistenceContextTransactionTests	OK	11	11	0	2249	OK	11	11	0	466
org.springframework.orm.jpa.support.PersistenceInjectionIntegrationTests	OK	2	2	0	1304	OK	2	2	0	259
org.springframework.orm.jpa.support.SharedEntityManagerFactoryTests	OK	1	1	0	1365	OK	1	1	0	29
org.springframework.oxm.config.OxmNamespaceHandlerTests	OK	2	2	0	849	OK	2	2	0	3931
org.springframework.oxm.jaxb.Jaxb2MarshallerTests	OK	22	22	0	4450	OK	22	22	0	8651
org.springframework.oxm.xstream.XStreamMarshallerTests	OK	21	21	0	14185	OK	21	21	0	5082
org.springframework.oxm.xstream.XStreamUnmarshallerTests	OK	4	4	0	1015	OK	4	4	0	691
org.springframework.scheduling.quartz.CronTriggerFactoryBeanTests	OK	4	4	0	107	OK	4	4	0	68
org.springframework.scheduling.quartz.QuartzSchedulerLifecycleTests	OK	2	2	0	1629	OK	2	2	0	518
org.springframework.scheduling.quartz.SchedulerFactoryBeanRuntimeHintsTests	OK	4	4	0	299	OK	4	4	0	70
org.springframework.scheduling.quartz.SimpleTriggerFactoryBeanTests	OK	4	4	0	92	OK	4	4	0	32
org.springframework.scheduling.support.CronTriggerTests	OK	114	114	0	5119	OK	114	114	0	521
org.springframework.scripting.config.ScriptingDefaultsTests	OK	6	6	0	10318	OK	6	6	0	671
org.springframework.scripting.groovy.GroovyAspectIntegrationTests	OK	4	4	0	7693	OK	4	4	0	1762
org.springframework.scripting.groovy.GroovyScriptEvaluatorTests	OK	8	8	0	5363	OK	8	8	0	1519
org.springframework.test.context.aot.TestPropertySourceRuntimeHintsTests	OK	2	2	0	22217	OK	2	2	0	3129
org.springframework.test.context.bean.override.BeanOverrideHandlerTests	OK	19	19	0	25395	OK	19	19	0	2339
org.springframework.test.context.env.CustomEncodingTestPropertySourceTests	OK	2	2	0	531	OK	2	2	0	1676
org.springframework.test.context.env.ResourcePatternExplicitPropertiesFileTests	OK	1	1	0	295	OK	1	1	0	975
org.springframework.test.context.groovy.AbsolutePathGroovySpringContextTests	OK	6	6	0	9873	OK	6	6	0	2204
org.springframework.test.context.groovy.DefaultScriptDetectionGroovySpringContextTests	OK	1	1	0	9381	OK	1	1	0	1142
org.springframework.test.context.groovy.GroovySpringContextTests	OK	6	6	0	8361	OK	6	6	0	1160
org.springframework.test.context.groovy.MixedXmlAndGroovySpringContextTests	OK	1	1	0	7553	OK	1	1	0	3495
org.springframework.test.context.groovy.RelativePathGroovySpringContextTests	OK	6	6	0	11943	OK	6	6	0	97
org.springframework.test.context.jdbc.SqlScriptsTestExecutionListenerTests	OK	7	7	0	3480	OK	7	7	0	1183
org.springframework.test.context.junit4.nested.NestedTestsWithSpringRulesTests	OK	2	2	0	502	OK	2	2	0	226
org.springframework.test.context.orm.hibernate.HibernateSessionFlushingTests	OK	6	6	0	19345	OK	6	6	0	3694
org.springframework.test.context.support.CommonCachesTestExecutionListenerIntegrationTests	OK	2	2	0	426	OK	2	2	0	105
org.springframework.test.context.support.TestPropertySourceUtilsTests	OK	29	29	0	31938	OK	29	29	0	1939
org.springframework.test.context.testng.transaction.ejb.CommitForRequiredEjbTxDaoTestNGTests	OK	3	3	0	4164	OK	3	3	0	2910
org.springframework.test.context.testng.transaction.ejb.CommitForRequiresNewEjbTxDaoTestNGTests	OK	3	3	0	7816	OK	3	3	0	8119
org.springframework.test.context.testng.transaction.ejb.RollbackForRequiredEjbTxDaoTestNGTests	OK	3	3	0	5913	OK	3	3	0	8439
org.springframework.test.context.testng.transaction.ejb.RollbackForRequiresNewEjbTxDaoTestNGTests	OK	3	3	0	8493	OK	3	3	0	10325
org.springframework.test.context.transaction.ejb.CommitForRequiredEjbTxDaoTests	OK	3	3	0	4583	OK	3	3	0	514
org.springframework.test.context.transaction.ejb.CommitForRequiresNewEjbTxDaoTests	OK	3	3	0	4016	OK	3	3	0	606
org.springframework.test.context.transaction.ejb.RollbackForRequiredEjbTxDaoTests	OK	3	3	0	4163	OK	3	3	0	5187
org.springframework.test.context.transaction.ejb.RollbackForRequiresNewEjbTxDaoTests	OK	3	3	0	5616	OK	3	3	0	727
org.springframework.test.context.web.BasicGroovyWacTests	OK	2	2	0	6762	OK	2	2	0	1850
org.springframework.test.context.web.socket.WebSocketServletServerContainerFactoryBeanTests	OK	2	2	0	589	OK	2	2	0	366
org.springframework.test.web.client.response.DefaultResponseCreatorTests	OK	17	17	0	3752	OK	17	17	0	860
org.springframework.test.web.reactive.server.samples.JsonContentTests	OK	6	6	0	7013	OK	6	6	0	1629
org.springframework.test.web.servlet.assertj.AbstractMockHttpServletResponseAssertTests	OK	10	10	0	396	OK	10	10	0	100
org.springframework.test.web.servlet.client.samples.bind.FilterTests	OK	1	1	0	178	OK	1	1	0	382
org.springframework.test.web.servlet.htmlunit.MockWebResponseBuilderTests	OK	11	11	0	618	OK	11	11	0	431
org.springframework.test.web.servlet.result.JsonPathResultMatchersTests	OK	43	43	0	713	OK	43	43	0	398
org.springframework.test.web.servlet.result.PrintingResultHandlerTests	OK	17	17	0	981	OK	17	17	0	235
org.springframework.test.web.servlet.result.XpathResultMatchersTests	OK	17	17	0	860	OK	17	17	0	139
org.springframework.test.web.servlet.samples.client.standalone.ViewResolutionTests	OK	5	5	0	1254	OK	5	5	0	1080
org.springframework.test.web.servlet.samples.standalone.ViewResolutionTests	OK	5	5	0	1059	OK	5	5	0	1075
