"Class","Status","WallSec","Exit","Result"
"OffsetDateTimeTest","PASS","225,3",,"@@RESULT org.hibernate.orm.test.type.temporal.OffsetDateTimeTest found=488 started=488 ok=324 failed=0 aborted=164 skipped=0 ms=224746"
