index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
1	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.DockerComposeOriginTests	craton	on	0	PASS	0.641	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerComposeOriginTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerComposeOriginTests.err.log	
2	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.DockerComposeFileTests	craton	on	0	PASS	0.939	13	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerComposeFileTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerComposeFileTests.err.log	
3	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.DockerEnvTests	craton	on	0	PASS	0.625	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerEnvTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerEnvTests.err.log	
4	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.DockerHostTests	craton	on	0	PASS	1.060	18	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerHostTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerHostTests.err.log	
5	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.DockerJsonTests	craton	on	0	PASS	1.057	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerJsonTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.DockerJsonTests.err.log	
6	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.ImageNameTests	craton	on	0	PASS	1.235	17	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.ImageNameTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.ImageNameTests.err.log	
7	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.ImageReferenceTests	craton	on	0	PASS	1.060	15	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.ImageReferenceTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.ImageReferenceTests.err.log	
8	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.core.ProcessRunnerTests	craton	on	0	EMPTY	1.053	0	0	0	4	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.ProcessRunnerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.core.ProcessRunnerTests.err.log	
9	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.lifecycle.DockerComposeLifecycleManagerTests	craton	on	0	PASS	8.964	31	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.lifecycle.DockerComposeLifecycleManagerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.lifecycle.DockerComposeLifecycleManagerTests.err.log	
10	core/spring-boot-docker-compose	org.springframework.boot.docker.compose.lifecycle.DockerComposeListenerTests	craton	on	0	PASS	10.560	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.lifecycle.DockerComposeListenerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s3/all-jit/logs/core_spring-boot-docker-compose.org.springframework.boot.docker.compose.lifecycle.DockerComposeListenerTests.err.log	
