index	module	class	vm	jit	rc	status	seconds	tests	failed	aborted	skipped	containersFailed	stdoutLog	stderrLog	note
1	cli/spring-boot-cli	org.springframework.boot.cli.command.CommandRunnerIntegrationTests	craton	on	0	PASS	0.654	2	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.CommandRunnerIntegrationTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.CommandRunnerIntegrationTests.err.log	
2	cli/spring-boot-cli	org.springframework.boot.cli.command.CommandRunnerTests	craton	on	0	PASS	2.793	13	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.CommandRunnerTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.CommandRunnerTests.err.log	
3	cli/spring-boot-cli	org.springframework.boot.cli.command.init.AbstractHttpClientMockTests	craton	on	0	EMPTY	0.606	0	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.AbstractHttpClientMockTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.AbstractHttpClientMockTests.err.log	
4	cli/spring-boot-cli	org.springframework.boot.cli.command.encodepassword.EncodePasswordCommandTests	craton	on	0	PASS	3.346	5	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.encodepassword.EncodePasswordCommandTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.encodepassword.EncodePasswordCommandTests.err.log	
5	cli/spring-boot-cli	org.springframework.boot.cli.command.init.InitializrServiceMetadataTests	craton	on	0	PASS	0.812	3	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.InitializrServiceMetadataTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.InitializrServiceMetadataTests.err.log	
6	cli/spring-boot-cli	org.springframework.boot.cli.command.init.InitializrServiceTests	craton	on	0	PASS	5.275	10	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.InitializrServiceTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.InitializrServiceTests.err.log	
7	cli/spring-boot-cli	org.springframework.boot.cli.command.init.ProjectGenerationRequestTests	craton	on	0	PASS	1.006	21	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.ProjectGenerationRequestTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.ProjectGenerationRequestTests.err.log	
8	cli/spring-boot-cli	org.springframework.boot.cli.command.init.InitCommandTests	craton	on	0	PASS	8.233	26	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.InitCommandTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.init.InitCommandTests.err.log	
9	cli/spring-boot-cli	org.springframework.boot.cli.command.OptionParsingCommandTests	craton	on	0	PASS	0.614	1	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.OptionParsingCommandTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.OptionParsingCommandTests.err.log	
10	cli/spring-boot-cli	org.springframework.boot.cli.command.shell.EscapeAwareWhiteSpaceArgumentDelimiterTests	craton	on	0	PASS	0.809	7	0	0	0	0	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.shell.EscapeAwareWhiteSpaceArgumentDelimiterTests.out.log	/data/data/cratonvm/apps/spring-boot-suite-runner/.suite/results/craton-fullsuite-azure-20260805-s1/all-jit/logs/cli_spring-boot-cli.org.springframework.boot.cli.command.shell.EscapeAwareWhiteSpaceArgumentDelimiterTests.err.log	
